year month Tmax Tmin PAR Prec CO2
2076 8 24.1728607177735 17.5710540771485 117.998408266293 44.4755132557475 725.950866699219
2076 9 18.12392578125 12.6608367919922 85.4027841122945 77.4626071943203 726.633422851562
2076 10 11.322396850586 6.96968994140627 50.523885601823 112.980525445892 727.316040039062
2076 11 4.50726470947268 0.715615844726585 22.5308275731405 83.2700496684993 727.998596191406
2076 12 1.0244079589844 -2.35752716064451 11.9209259276749 78.2613614428556 728.681213378906
2077 1 2.11301574707034 -0.383283996582009 15.7836682491405 72.0113411225611 729.374938964844
2077 2 -0.32640686035154 -4.09632720947263 37.807036221595 87.98888605088 730.03515625
2077 3 4.5567337036133 0.919053649902366 70.3933458328247 47.6266240730183 730.695373535156
2077 4 12.6372467041016 6.43305358886721 108.375720486111 55.7332299213158 731.377990722656
2077 5 21.0446792602539 13.3651748657227 145.296107708511 13.7242762066307 732.060546875
2077 6 21.4587875366211 14.8785720825196 157.76906062656 45.2622005104786 732.7431640625
2077 7 23.7680297851563 17.0170989990235 134.545701873943 19.3750596336031 733.427429199219
2077 8 25.6594177246094 19.6262069702149 126.845308894496 77.4184811889427 734.125122070312
2077 9 19.7346969604492 14.4964080810547 91.2230174848768 82.6535857049748 734.811584472656
2077 10 16.4959350585938 12.6481185913086 57.7497703798356 81.2275057251099 735.498046875
2077 11 5.21512756347659 2.27361450195315 24.6978824636671 74.8746410245076 736.184509277344
2077 12 3.54031524658205 0.590364074707054 11.7363628461797 75.1587231061421 736.871032714844
2078 1 0.369798278808616 -2.56838073730466 17.6758872247511 66.7163041653112 737.568725585938
2078 2 -1.88670959472654 -5.88164367675779 42.6909491720654 49.3116643920075 738.232604980469
2078 3 5.7088562011719 1.66862640380862 76.801177851359 92.0464016671758 738.896545410156
2078 4 11.6523681640625 5.74996337890627 114.739842974345 30.9848569959286 739.583068847656
2078 5 20.3734603881836 12.9988037109375 157.70053507487 40.9280516396393 740.269470214844
2078 6 21.0071044921875 14.7045455932617 173.867088275486 55.3897104546195 740.955993652344
2078 7 23.1109939575196 16.6120315551758 158.399535620084 18.7027559140915 741.644836425781
2078 8 27.4351821899414 20.0145431518555 117.628903296686 24.0171484620078 742.347900390625
2078 9 20.8397613525391 14.7482620239258 80.5982046000163 30.2615817199694 743.039733886719
2078 10 14.7040496826172 10.2763992309571 57.7652553886496 152.353477809811 743.731506347656
2078 11 8.47931060791018 5.03929290771487 24.5328175555335 112.896295177052 744.42333984375
2078 12 2.2806106567383 -0.93388977050779 10.8649342154944 134.92131055682 745.115112304688
2079 1 1.07737884521487 -1.1943420410156 16.0171003677512 87.7458606264554 745.818237304688
2079 2 2.86837158203127 0.0687805175781477 38.3471951075963 79.0621206688229 746.487365722656
2079 3 3.88291320800784 -0.334295654296852 73.6251992605066 59.5173543115379 747.156433105469
2079 4 11.5704818725586 4.73856506347659 108.413243022495 46.1635622195899 747.848266601562
2079 5 16.3417144775391 9.68350372314455 162.103366667224 46.8459488038206 748.5400390625
2079 6 22.2977920532227 15.6848846435547 169.76997979482 59.660955957952 749.23193359375
2079 7 24.1440521240235 17.9586959838867 144.798015286846 56.1050035394146 749.927307128906
2079 8 24.7652374267578 18.6464096069336 117.607363608576 47.397692425875 750.638610839844
2079 9 20.5620437622071 15.5565582275391 86.3236541811625 55.6662317321752 751.338500976562
2079 10 14.6224914550781 9.74427947998049 55.5366846935723 86.2178980896715 752.038391113281
2079 11 6.40165863037112 3.02649078369143 24.4909750906626 44.7752491309075 752.738220214844
2079 12 7.8361526489258 5.03541717529299 12.608898609428 78.2319928257493 753.438110351562
2080 1 5.18416748046877 2.56707916259768 16.4497643416928 74.0320554468781 754.149475097656
2080 2 7.57293853759768 4.66951141357424 38.0845955190987 62.9806646320503 754.826416015625
2080 3 5.85796508789065 2.00283966064455 71.6263671013617 57.7369862148771 755.503356933594
2080 4 12.0953536987305 6.39196929931643 103.303188959757 78.4120848256862 756.203186035156
2080 5 20.5440612792969 13.4740768432617 157.772981126847 7.66984203892207 756.903076171875
